review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
6853217151251a79c09aa41d8e551ba8,bd726a1bcd046edd7019cee8a66245f7,5,,"O produto foi entregue rápido do jeito que eu escolhi muito bom o site
",10/21/2016 0:00,10/23/2016 23:35
f24e1946d658c13928818f1a73b6d899,b19169c7cb8391fb8561e094d61c531a,5,,"Excelente produto.
Obrigada",10/27/2016 0:00,10/28/2016 12:21
efef5a00aac989951350619e06681dcb,ac2b7c522d811acba0aa270ed3e112e4,1,,Loja lixo entregaram produto errado mandei email pro stark reclamando nem obtive resposta bela consideraçao por um cliente de tantos anos qro ver o valor na minha fatura ja q sao diferentes!,10/22/2016 0:00,10/24/2016 23:33
06f88914dfe13c2ac14ad3479a880fca,4d66b3a9d12facad48a3b23cc9fe7898,5,,O produto chegou em perfeito estado e antes do prazo. Não tive nenhuma dor de cabeça! ,10/18/2016 0:00,10/19/2016 1:13
d6de9b9a11c919860b73e5b421d1ec46,6b5e619dedba6d4297fb10dd5886912f,4,,Recebi o produto na data programada. É fácil de montar e muito prático para pendurar roupas e sapatos. Só que aguenta uma quantidade pequena de roupas. ,10/26/2016 0:00,10/28/2016 21:42
3590167a693b2f2312743bc9a03a8d28,0a5d7e24850c68bf00d39bd62a9a45ee,5,,Tudo certo. Recomendo.,10/28/2016 0:00,10/30/2016 20:24
ba21b2a549144cd4f572c3da69785e25,517e0a52c193102990befc46a5c5245a,3,,Chegou até antes do dia  gostei do produto e recomendoespero que dure na mão da minha filha kkk,10/19/2016 0:00,10/22/2016 9:57
0ab319a49d9e72c13772ae6c70918872,640aef9709beda161ca0b5af58ac437c,3,,Recebi o produto dentro do prazo,10/28/2016 0:00,10/29/2016 11:59
ab125211266c7cb8542597fc230766a3,1069874467b6a425853288c450f68fc9,2,,Entrega foi rápida  porém o produto de péssima qualidade fino  não passou nem perto do que eu esperava  está certo que foi barato mas eu não pagaria nem 1000.,10/29/2016 0:00,10/29/2016 19:56
b31b20d1366006aa90bcc8086f6bd7b9,82e4f033f60598903866557d89c9c042,4,,,10/29/2016 0:00,11/1/2016 14:24
a5bb3aa21e746eb38caa0fb1f251f5d9,f9c44da06151c190a9a6c9c712873d10,5,,Ótimo produto ,10/19/2016 0:00,10/20/2016 4:27
1edb1e0331873cc2085a59daa354a510,79ffdd52a918bbe867895a4b183d6457,1,,Demorou quase um mes pra chegar.. E quando finalmente chegou ele nao liga... ,10/27/2016 0:00,11/10/2016 13:15
8d58ce9a3daaddef44f4380348fc2f39,7254ba1421bac35de5d5da660715bf0e,5,,Nota 10 ,10/29/2016 0:00,10/31/2016 1:41
53752edb26544dd41c1209f582c9c589,b8b9d7046c083150cb5360b83a8ebb51,5,,O pedido foi entregue antes do prazo pr0metido,10/16/2016 1:00,10/16/2016 15:45
e33f11accd34b7184958cd9356340846,389815397a4bcdf3dcf64b90c25b3140,5,,,10/23/2016 0:00,10/23/2016 22:40
f1e5cd1574a6be811fc8e285ab492741,0d9664d8da1dc4337269071b39e19423,5,,Produto chegou antes do prazo determinado pelo site.,10/28/2016 0:00,10/31/2016 11:01
604097d05c7b80206fc808f6781ebfc4,f883e09a1fb01318052c6ab839efb34a,1,,Produto não foi fabricado com toda atenção que deveria terparte do couro esta menor que a placa causando perda de qualidade do produto.Deve ter mais atenção do fabricante para não ocorer mais erros.,10/29/2016 0:00,10/30/2016 1:35
09f5dc93a5bff4ba95b2dbc09e3f9a27,ad1aeeb1a99c9f021e38a49865bb812c,5,,"Recebemos os produtos e já estão em operação.
Obrigado!!!",10/27/2016 0:00,10/29/2016 21:00
8cc8ab89092a5907d2ce5250c63d3437,ca3b8093576a51bea61c9782c7771f62,3,,Demorou para chegar mas veio em ordem. Recomendo o vendedor mas  não tem pressa em receber.,10/27/2016 0:00,10/31/2016 19:24
040001387dba8164e025b9e919adc29b,91c96626f9e13b1b71a1f3e7ed52dd7a,5,,Muito bom vendedor produto chegou antes do prazoexcelente,10/27/2016 0:00,10/31/2016 0:54
a93139d9d1314158c080e3db7e79618b,e5fa5a7210941f7d56d0208e4e071d35,1,,Comprei dois produtos desta loja parceira da lannister e nenhum foi entregue ja faz Mais de dois meses e NEM Dao retorno ...,10/29/2016 0:00,10/30/2016 1:47
f9f4399e58130cccaf3e366eecbce532,75fb23d26903b71ce3dd550ae22d2cc1,4,,,10/25/2016 0:00,10/26/2016 17:54
b13013b811c2325934e8e049683bdcf2,51725d3e4bdfc97e28b40543310da8a3,1,,"Paguei mais caro e esperei mais tempo pra receber escovas Dourada e Branca...

No fim das contas recebi 2 escovas ROSA.",10/27/2016 0:00,10/31/2016 9:55
212e6ab2b4801ca707b950aa0207ff8a,cd3b8574c82b42fc8129f6d502690c3e,5,,,10/19/2016 0:00,10/22/2016 0:23
21b6466c2fc39dee8e793652af06f9e9,985db56d4cabd2577d0960194dd2cd5a,5,,,10/29/2016 0:00,10/29/2016 23:50
132d7c47599263f5a0a604763bc6454b,12ca240539e7029e0328f0a410c12ad1,4,,,10/25/2016 0:00,11/12/2016 20:01
2fbf193d1cc24a781b5775a10ceb6ccb,df30f88407baa98218b16abe7032899a,5,,,10/21/2016 0:00,10/22/2016 4:09
6916ca4502d6d3bfd39818759d55d536,bfbd0f9bdef84302105ad712db648a6c,1,,nao recebi o produto e nem resposta da empresa,10/6/2016 0:00,10/7/2016 18:32
b8ee78b3ced2f119b89b611a0efdba7b,f688669f48063536e082bb32d634cd46,1,,Meu pedido consta como entregue mas na verdade não foi. E a loja não respondeu meu questionamento sobre a não entrega.,10/22/2016 0:00,10/26/2016 11:21
34d62feeefaf60ef6ff7204af19fe109,71303d7e93b399f5bcd537d124c0bcfa,1,,,10/27/2016 0:00,10/27/2016 23:40
8ee14babdad4ad45c1188f8a93b58b14,f205336be829af209878b6339cf02c7e,5,,Chegou rápido e o produto é de boa qualidade. Recomendo.,10/28/2016 0:00,10/29/2016 0:09
4446f5d2181c7107b2386b9bce43be6a,f716dffba1232aaef7c899fb8c14db97,5,,,10/19/2016 0:00,11/8/2016 20:45
b2d5d8db2a841d27a72e4c06c6212368,9aa3197e4887919fde0307fc23601d7a,4,,Só chegou uma parte do pedido ate agora..,10/15/2016 0:00,10/17/2016 21:02
f24e1946d658c13928818f1a73b6d899,c4f710df20f7d1500da1aef81a993f65,5,,"Excelente produto.
Obrigada",10/27/2016 0:00,10/28/2016 12:21
6ae2f4403d64910933b2fae18430a35f,d6e32818428593eefe8ffd7e15acb83e,4,,A loja fez a sua parte qto ao prazo de entrega e entrega do produto so acho q deveria avaliar a eficácia do produto antes de por a venda ...NÃO RECOMENDO O PRODUTO não realiza o q é proposto.,10/26/2016 0:00,10/27/2016 18:44
fae76806cdb052d20c72da714ae8d89c,b44d71edad65f41824d2e177470ef8f6,4,,Muito satisfeito com a compra que fiz neste site tudo ocorreu como combinado. Recomendo.,10/26/2016 0:00,10/26/2016 20:43
52ffad0c3ef77a4f368dbe61152d84d9,35d8c6d5e060ad24271ffda186312ef8,5,,,10/26/2016 0:00,1/26/2017 23:20
693f18ad0dec798d100e7c56df7e991d,d2266b035a47467c40d174c6f55cf4dd,3,,,10/25/2016 0:00,11/12/2016 21:48
b39093a4bf4d82622b75d966864f1d04,3e9334d33c1e64167920675211fb1aee,3,,Boa porém Spotify não funciona mostra opção de facebook e não entra. É um pouco lenta também!! ,10/28/2016 0:00,10/30/2016 20:57
3fedda7e6030edecbeeeebdaa5ff3ccc,dc91dbf7defabdf37c52672a989bad1b,4,,a cama iglu é otima minha cachorra adorou ela é macia e confortavel,10/27/2016 0:00,10/28/2016 10:22
e3ed0be982ca28717f4d395f0f21ba46,b582532527260a8be949eac9f4d0ccff,5,,Fiz uma compra tranquila recebi emails sobre o andamento do produto não houve nenhum atraso e meu produto chegou novinho embalado e bem antes do prazo.,10/24/2016 0:00,10/24/2016 15:24
19704c3e508bdc4933c5fd3f4d6604fc,8fe36dfd03ccfe3ed3d492c146705b9d,5,,,10/19/2016 0:00,10/19/2016 23:59
d05a436bdc88d550f356f43b1a6ada8a,acf83f0e8fb878cb25197344426ed10b,4,,Uma entrega antes do prazo e bem sucedida. ,10/26/2016 0:00,10/27/2016 11:01
2961357aed5485e126a05fc91fa8e9f3,90bd4466c2905d7b5b56370149e62bcc,4,,Recomendo este vendedor.,10/22/2016 0:00,10/22/2016 21:10
91f30fe56a84d369d913e7bf6d1d85a5,e9555dc20eba7e4e62210df1f438ea00,1,,"Eu realizei a compra de 4 unidades e só chegaram 2 unidades na minha residência porém no meu cartão foi cobrado o valor referente as 4 unidades ninguém resolve o problema. NÃO RECOMENDO!
",10/27/2016 0:00,11/5/2016 23:44
8e4207488174b7e97ca5d69a2a429b8f,99d3df1714b20b9eb9734e731927379a,5,,"O pedido (como sempre acontece quando compro no stark) chegou antes do prazo final produto bem embalado.
Gostei muito ",10/20/2016 0:00,10/20/2016 17:23
e02bff6f1a322faaf040a54b31c63358,d2945e686c883978378a10e49be7fb24,5,,,10/19/2016 0:00,10/22/2016 0:25
325ae2c7d796de8bfa68e2c14aa4c15c,3d7e8f32f5b59e005ccfc1076b4040b5,5,,Ótima compra o produto chegou no prazo e em bom estado.,10/25/2016 0:00,10/26/2016 1:30
81a2e2003437307732495db92cd38332,27c7c6aa7b6f3de99d2a3a64674d296f,5,,,10/19/2016 0:00,10/21/2016 1:08
5d76a01a07627d6eab445af668ac3aef,67418605ab8f9414a2e238bbcdde1312,5,,Muito TOP o produto. Lampadas de ótima qualidade que iluminam muito bem e consomem quase nada.,10/18/2016 0:00,12/26/2016 15:24
9fe0f66724df77fd63fcc0c94a323978,3b697a20d9e427646d92567910af6d57,4,,Facilidade em manusear o aparelho.,10/26/2016 0:00,10/30/2016 21:32
85c08c1da6ade649c3e5547cadb2fa83,0c7fc95baa5e16992ed412ccea7f28b3,4,,Recomendo. leve versátil.,10/26/2016 0:00,5/11/2017 16:42
7a2aee933c922e020937f52b77379331,a9fc3ae13c740ad46532fd50b61c69d5,5,,,10/19/2016 0:00,10/19/2016 20:38
335d5ecdd8c7cfc9f1aa14670861fabe,b1d88d1e4179448cac98b8d433e23316,5,,,10/28/2016 0:00,10/31/2016 11:32
4f7aec562b99678b6acb3749805bf3e8,deb08269080b64b8e69bcd06b808889a,5,,"Perfeita a entrega.
Comprarei mais vezes.",10/19/2016 0:00,10/19/2016 19:35
211a898069d011f6808df2b210d9940c,1ff217aa612f6cd7c4255c9bfe931c8b,5,,,10/26/2016 0:00,11/21/2016 11:01
b977b767d10b380552343a815b19a490,3379d980824f0aa5dab057f2530759bb,5,,Excelente,10/25/2016 0:00,10/26/2016 0:31
08b5796a634d55da0d1a76ed9a400ec2,5f834cc4ee109c58dff88c60b8ba5ecf,5,,"Entrega em tempo hábil.
Recomendo.",10/27/2016 0:00,10/27/2016 19:30
72d9ace542c8f5d68d5985db26e2c249,3d58fd1ee438a43f2a826dda6b013519,5,,Recomendo sempre para todos. Foi tudo ótimo.,10/26/2016 0:00,10/27/2016 19:15
51dfec2468b97c6b91fc5e871bd88e9f,c78634fb21ecbb54b2b2498a660082ac,5,,,10/27/2016 0:00,10/28/2016 18:04
6a760d6d7c876b76f77353f24d9c14fa,88130f20a472f28fcca9dd5d50358820,5,,O produto chegou antes do prazo de entregaem ótimo estado.Estou muito satisfeita com a compra ,10/19/2016 0:00,11/4/2016 9:08
ee61f735caf6cd607feab01fba618cc0,376cc9a8f827d17966ea7c4b182f4426,5,,,10/25/2016 0:00,10/26/2016 14:45
a0ba97ce98f76cf57bb2c5530513be70,7033745709b7cf1bac7d2533663592de,3,,dentro do anunciado.,10/25/2016 0:00,10/26/2016 23:52
943bb65c3c5c4cd65b23c261ae7d8ad4,98beb6d036255a151fd6d5000ad66da8,5,,O produto chegou bem antes do prazo!!,10/25/2016 0:00,10/26/2016 16:15
98de2ed46bf9a8835089f29126a41a13,bcbc0973414b1dd97555e6f8e9713cfa,5,,Todo conforme o planejado amei os produtos superou a minha expectativa!,10/26/2016 0:00,10/27/2016 15:58
00e927398b7a872a23c8990b38b7026a,021d08e4057e5b6414c8d2f69f4f72a0,1,,Comprei o produto chave canivete para Logan. Mas o produto que me enviaram foi a chave comum. Não vou solicitar a troca por o produto vai me atender. Mas faltou a atenção no ato de enviar o produto.,10/31/2016 0:00,11/2/2016 12:04
da520c13fbd4886bc0c1207df180106c,d3a84031db6c5de813d5a3a3489712ca,5,,,10/18/2016 0:00,10/19/2016 21:21
743d98b1a4782f0646898fc915ef002a,e2144124f98f3bf46939bc5183104041,4,,,10/15/2016 0:00,10/16/2016 3:20
2c275b34017a0d8684ea1cc9a020c8a5,6ad644c08b98d152d28f183097633d41,5,,Bom produto ,10/21/2016 0:00,10/30/2016 12:49
80a44adebca41c95a1e55b3da6ac72a9,0891b66cbcc48cf64f31ae9cae3d08d8,4,,O produto chegou antes do prazo ! Muito satisfeito ,10/28/2016 0:00,10/31/2016 10:22
506f32953da5ad22161ae4995b5873d1,24523db64c1af3f40f27cb4416fa5ea6,5,,Entrega rápida,10/20/2016 0:00,10/21/2016 21:46
4efea8a9c1bc5e0598c5e9517773dd1c,50013835d7b14aefb452825864d3e414,5,,Chegou tudo direitinho e antes do prazo. ,10/26/2016 0:00,10/27/2016 2:11
d6057688274ddb3b9f7d9fcf7ec9b286,e439ced3d48f1a77f6ecc029cc946a6f,3,,produto artesanal eu mesmo deveria ter feito. nao era o mesmo da foto no site,10/26/2016 0:00,10/31/2016 13:13
7386b68489e00081752ae75cf5007c48,cf47ad2fb60cae3f74b943646f685c94,5,,Totalmente responsáveis produto entregue informação dada ao cliente preocupação com o cliente. Recomendo.,10/25/2016 0:00,10/28/2016 8:46
2be38141c7e81db0001d2708980fe34e,7559c51df991c6861e6a8be5fb1e3751,3,,Muito bom... Empresa séria,10/27/2016 0:00,10/27/2016 21:26
419ad0bca36f52cf9b91262de3394564,bc0e0c28cbe995798d3afb7c7c75d269,5,,Excelente compra vendedor excelente entrega dentro do prazo. Estou muito satisfeito e recomendo.,10/18/2016 0:00,10/24/2016 13:43
a71338154c9d26f71af841e078abcee1,dc5f6cd4492bbffe5bcda9b87856c9a5,4,,,10/28/2016 0:00,1/8/2017 15:09
5cc07956bd0c9fe0671cf44b866837ba,7ac6f4778cd283c6b76c66fe1e0d4431,4,,Produto chegou como combinado em perfeitas condiçoes recomendo.,10/19/2016 0:00,10/20/2016 9:43
4fb086c542bb7e4ec510a3463c1657b7,8c78d01de3a9009e23d6877a7cc9be20,3,,Ainda faltam me entrega um produto quando chega eu avilo melhor .,10/22/2016 0:00,10/22/2016 20:04
37e997267cf911f765204bbd5fa7aed3,e90f9a57c17a06b37c5830a2ab1bd209,5,,Excelente entrega dentro prazo. ,10/20/2016 0:00,10/21/2016 10:44
a9d8d154b0906d8948d7256e59a4ede1,835bf4777ad72891587719f1098e3528,4,,"muito bom
",10/25/2016 0:00,10/31/2016 11:36
bfe717904be6ed435223174b21d73178,96caf486ad384c707d860dbb4e519794,5,,,10/21/2016 0:00,10/24/2016 11:45
d6de9b9a11c919860b73e5b421d1ec46,d868cf92a5a1305fc7277c60062e81ac,4,,Recebi o produto na data programada. É fácil de montar e muito prático para pendurar roupas e sapatos. Só que aguenta uma quantidade pequena de roupas. ,10/26/2016 0:00,10/28/2016 21:42
8abb8dd1b12844a0af1a09b7b270a00b,1c4cafd25254eee31c8c9b8c141fb10a,5,,,10/28/2016 0:00,10/31/2016 16:06
123ac38199a760bd830bac89986b5d0c,5b1376fe61863fe3508011db309e35fe,5,,,10/18/2016 0:00,10/19/2016 11:53
1b5ff500ef25043744753d7916419c64,d263c89354a73314488491185858af42,5,,Produto muito só um contra versia que o aparelho é muito pequeno mas de resto ele é muito bom,10/20/2016 0:00,10/20/2016 21:33
69ac6a27fde9855ebeaaecac0f78058b,809a282bbd5dbcabb6f2f724fca862ec,1,,MEU PEDIDO NÃO FOI ENTREGUE E NÃO FOI DADA NENHUMA SATISTAÇÃO,10/2/2016 0:00,10/26/2016 12:31
87159a093663b2a1bb847dbb84879c41,b19169c7cb8391fb8561e094d61c531a,5,,"Excelente produto.
Vendedor nota 1000",10/29/2016 0:00,10/31/2016 20:00
85e45333f39f7676d0aa5caa21f8cf68,86df4a2f1f5cd47ee3f5bf1781240d1a,5,,,10/27/2016 0:00,10/27/2016 17:20
e9278ca2b4139c45f741e9679b5ed837,a8c3f65a43b2e956cbfca10db4300853,5,,,10/21/2016 0:00,10/22/2016 0:04
28112c56c882286e0b235173e84c5370,dabf2b0e35b423f94618bf965fcb7514,5,,Compraria novamente pq cumprem com o prazo de entrega e os produtos vem super embalados ,10/19/2016 0:00,10/19/2016 20:43
6f97d8b5afaf78f8658cfc0634840b40,cbbb524a0e1646aa6cf7a3c0bbe517ad,1,,produto entregue diferente do que foi compradonão recomendo o vendedor.,10/21/2016 0:00,10/22/2016 10:10
cef1ee03ded4d6272894a2eead6e1328,2e7a8482f6fb09756ca50c10d7bfc047,1,,1 mes de atraso na entrega !!! ultima compra q faço,10/22/2016 0:00,11/15/2016 16:00
87159a093663b2a1bb847dbb84879c41,c4f710df20f7d1500da1aef81a993f65,5,,"Excelente produto.
Vendedor nota 1000",10/29/2016 0:00,10/31/2016 20:00
a917ba27181f6c34aafeefdaaa0e1bd8,0e556f5eafbf3eb399290101b183b10e,2,,Veio uma corrente repetida ,10/25/2016 0:00,11/1/2016 22:36
6824079f792ddaa9399c4fcb34c6c69a,119d2d80c921d5b4806a1b19b4e8c531,4,,,10/20/2016 0:00,10/20/2016 23:57
61fcfc9aad23649e8a5b653d539a2d19,45ec58d30f2023e4dac16d956a657ddd,1,,deveria informar o tamanho e também apaga quando coloca ela no bafo portanto não recomendo o vendedor,10/27/2016 0:00,11/3/2016 12:02
4f0f66126c962e92d1e99fe5d84a772a,fd4b04818375a4ba579a80c8d37f1b24,5,,,10/19/2016 0:00,10/19/2016 23:30
fe431acef2f3b418c8ca197bc862104c,19feb5627c41ea1b36a8e50a469b3644,5,,,10/22/2016 0:00,10/25/2016 12:53
47810286e081f2855bfb0cc41447e4ad,4eca6c2d172953276c75dd0e1bedce25,5,,"Foi entregue antes do previsto gerando ainda mais a minha satisfação.
Não tive problema ou dano algum com a entrega.

Recomendo! ",10/20/2016 0:00,10/21/2016 12:02
e8162c435cc934213c57c53816811940,7d0eb8de17d494f4151e4470cd1b0605,4,,,10/18/2016 0:00,12/7/2016 2:59
34bf3d03f9cbfadb1027ad3fa986931e,b3aa45b7ba0f950a1b163a9f85f613de,4,,,10/20/2016 0:00,10/31/2016 15:24
22b25d1dc589a91876a6052e73043462,46046adea0e222a29259bad3d922fee8,5,,ok,10/27/2016 0:00,10/28/2016 18:01
560630b759bebc99ef9b0a77d15a5067,b330d4bdde86ff11a726ee57dd2a7d75,4,,Entrega rápida bem embaladoproduto muito bomsó achei que fosse um pouquinho maior mas é lindo mesmo assim,10/18/2016 0:00,10/19/2016 0:49
14ebbf02445a7002f16ac37eec124a6a,14b01335f19b97fce1437168032ae388,2,,faltou a almofada cocozinho na nota consta o produto mas o produto NÃO foi entregue,10/22/2016 0:00,10/22/2016 9:25
0d10871e728d2c7034d8396a6fc65ed3,f31853a4f30d4851c847e4494663e749,2,,,10/25/2016 0:00,10/26/2016 11:34
c6b4a4cae9b07536c1c9cc6ec57b8371,7a36fa82d4bcff7d936c10be470b9c8e,5,,Produto bom prático e fácil manuseio . Recomendo a todos a comprarem. ,10/20/2016 0:00,10/21/2016 0:45
0fa10d41c6cf521b26329abcee0e776b,31b0dd6152d2e471443debf037ae171d,5,,,10/20/2016 0:00,5/22/2017 16:38
d565a7363d2e9836a02775db90e54f3d,5cd498954e2b37d71b315166809b4bd7,1,,Estou aguardando o restante da entrega comprei e paguei 3 perfumes blackcaviar feminino e recebi 1 perfume preciso de um retorno da empresa para recuperar o prejuízo .,10/27/2016 0:00,10/27/2016 10:41
28cd00f4956ea3486b933f2ce623ced0,08edff712f0cd04883215bdb5b0d7c7f,5,,Entregue antes do prazo...,10/26/2016 0:00,10/26/2016 21:17
8775f243d6ef066004334ad8e8e26896,fbbc9a4fa88f1ccd651790df665b3e57,4,,É um pouco difícil de mexer pois é inglês o papel de explicação e não é original também demora muito esquentar ,10/29/2016 0:00,11/1/2016 8:45
9b5e1f71deb23a691a6fed9be65eb7b8,45bff70fb7b99a5a33bc8ccb3786e170,5,,,10/25/2016 0:00,10/28/2016 19:23
4062b881e2dd16a2ea180333dcfbe5ca,8213bc96304fc0881189c4525f3002f7,5,,,10/20/2016 0:00,10/21/2016 15:58
eda1c642a265c4fc22d278ebcf26140e,c46b48abd599551232324a6e9077bf19,5,,Produto entregue antes do prazo. ..,10/22/2016 0:00,10/22/2016 20:08
