review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
2466124cf9255bf9e281efbf9064fac0,11837ac14fcdfb163c0b78d91be89498,4,,,2016-11-17,2016-11-20 23:30:03
63593aa97da5e0e27664cd382a30f372,9d664ec86be69d869bb6870294c4fdd8,4,,"gostei bastante, fiquei satisfeito",2016-11-01,2016-11-03 23:59:19
a47dfc75580e6f802c373d5783aa7ae8,1e8c2b738fde51956f03f1a59bc86003,4,,,2016-11-05,2016-11-07 11:05:22
7d02f4eb2feb119b854edcbabe18a44f,2c45c33d2f9cb8ff8b1c86cc28c11c30,1,,consta que meu pedido foi entregue mas nao chegou ha possibilidade de informar assinatura de quem recebeu no local???,2016-11-10,2016-11-16 20:44:19
522f795c7ef4117402ad81ca96942608,25f680bf746bec3df11d48318ff015de,5,,Produto conforme a descrição,2016-11-02,2016-11-07 12:17:00
83a805ef45ce81ae25df400575e6430c,032cf17f7a713287e46999fddea6051b,1,,"Achei um absurdo o produto estar disponível no site, o pagamento autorizado e debitado no cartão e a entrega não realizada ""por divergência no estoque"" segundo e mail que recebi... ",2016-11-19,2016-11-21 12:31:30
dd065231d3137dfcbfb56eb8ac9deef5,48c43415ea1c4af9afa92542183b6e55,3,,"gostei do produto, funciona bem. nao gostei de pagar o frete e ter que retirar na agencia do correio.",2016-11-02,2016-11-03 09:21:24
77bfe4bdc0cd1d42f8354ae9231897e3,98974b076b01553d49ee6467905675a7,1,,O prazo de entrega muito maior que concorrentes - mais de TRINTA DIAS,2016-11-18,2016-11-18 22:06:05
58530d17ffb83e5716e4d0a876d84244,f3f12fc90564a9b036680a887cd64668,3,,"Entrega muito demorada, apesar de não me atentar a isso quando fiz a compra, o prazo era de 30dias e mesmo assim ainda atrasou uma semana. A intenção era presentear minha filha no dia 12/10, não 01/11",2016-11-02,2016-11-05 02:33:46
8b8ec505c06d139a816146c9173e88fb,8729a8f7c27d03afe731463091711489,5,,Recebi o produto antes do prazo...,2016-11-02,2016-11-05 15:04:58
0d53eac38f4797fcdadf26d7810dacb3,3d7d60b10ba4b43cf6f6d5df2e933f67,2,,"muito caro, e mesmo comprando mais itens, vai ficando mais caro...",2016-11-01,2016-11-03 19:59:43
ef470825ac59774ebaddb12dfecdbd6b,1c4deb98d216d2fda120204a5fcfb57d,4,,"estranhei porque comprei varios produtos e recebi em varios dias, todos picados, acho que devíamos ser informado disso",2016-11-01,2016-11-03 23:51:41
4885f49de11f4d4436d53678d88d7cf8,676157c2d1075c88ea0009f8d7d2d389,4,,,2016-11-10,2016-11-21 12:36:11
aa507f2fe9aafcedc5b2589d704844a6,10d1e90a86d2be981a52b6a927c97dc5,5,,,2016-11-08,2016-11-16 01:58:07
ab0b54dd2bb2685c2001a3252ebeeef3,4b038a7f8dfc36755eca741381e379e3,3,,"o produto demorou MUITO PARA CHEGAro q NÃO É COMUM TRATANDO-SE DE lannister.COM já conheciaa escovae não entendo pq tem preços disparatados como os que paguei. R$ 128, R$50,00, R$55, etc+ frete.",2016-11-25,2016-11-26 21:22:37
8f051411ebe431a0ef4bce88e0c74c08,d0fc18b01244d3a08b0fd12deede8201,4,,,2016-11-01,2017-01-17 09:06:37
517623f52b801129ac4b4c560d70635b,262118ce178bb3e4590a3adcf6d62e6b,1,,Não recebi o produto e até o momento não obtivemos retorno em relação a devolução da fatura e pagamento,2016-11-18,2016-12-19 11:24:05
1fa2f12657d0ab15d3b5b63108a6206b,3f913d30288c117e41ffe5cc74743dc9,3,,,2016-11-23,2016-12-01 17:16:13
c8a84bd448f61ebddc630e33e30ed692,0ca768c507d1fc3c61bd950bb1c5231a,5,,"chegou antes do periodo combinado, produto otima qualidade",2016-11-08,2017-02-21 00:34:09
6e5a3f92c612d553580c0d45429731d1,95e01270fcbae9863423400103359279,2,,Chegou no prazo estipulado. Porém veio faltando umas peças pequenas que dá o Acabamento. A cadeira o material percebo näo ser muito resistente.,2016-11-05,2016-11-08 08:22:49
aa92c88736dc78513691bd54f4194728,d2292ff2201e74c5db154d1b7ae68cbb,5,,Gostei muito do produto ..de boa qualidade eu recomendo. .muito obrigada ao fornecedor e o aniversário shoptaime. .,2016-11-04,2016-11-07 22:10:45
6e8c6d988f06f7fde8005864914c4499,cac247cece621e1bc64748d44331d22d,5,,EXCELENTE EM TUDO. PARABÉNS! O PRODUTO FOI ENTREGUE ANTES DO PRAZO E DE CONFORMIDADE COM O PEDIDO.,2016-11-05,2016-11-07 11:50:28
d4be1b414b710c5622c4fd8176b4f031,83812118bb682267a9880ea1b261ac4b,4,,"Quase tudo perfeito..
Apesar de entregue no prazo, o prazo dado poderia ser mais curto.",2016-11-01,2016-11-03 06:21:50
faeda271ac0422948a70e0dd3df69553,1aecadf4362edaca7fa033e882076c8d,2,,,2016-11-26,2016-11-28 17:37:44
ce0fdb50c06ad4826d17d19844361b8f,57c0b0276ce0eaf721a4424bf077ce8b,3,,"EU FIZ A COMPRA DE 3 CORTINA, RECEBI APENAS DUAS, O QUE ACONTECEU COM A TERCEIRA CORTINA?",2016-11-10,2016-11-16 20:16:14
f447e3685523d08cd22795cb21da2d44,356b492aba2d1a7da886e54e0b6212b7,5,,,2016-11-01,2016-11-01 20:00:28
8f757e6ba841f6c409a4d968a9b29a74,c8258090bca7cc6a62c1e15d7fd995d4,5,,,2016-11-09,2016-11-15 23:42:46
9da6f73dde10ac7108db7686a03174c5,8b388d845a3e8700444b971fa2bef902,4,,Avaliação positiva,2016-11-09,2016-11-12 09:52:41
c1644211f1fe90951c81499cbd08f7b3,ae0913baa54f18027667d8049c36fde2,1,,A barraca veio com falhas na costura. Dei uma estrela porque não envia se não der nenhuma,2016-11-01,2016-11-01 23:50:30
b6d4624478977868a24df510031a0a19,5bda3e4d7080c484cd646a53165a7892,5,,adorei o produto! otima qualidade !,2016-11-18,2016-11-20 11:23:13
deab3ad3f78fd4ef275d9788978b92c9,4dd47e84e6b8ff4a63d0b8425e6d788e,1,,Em 2 meses de espera não recebi o produto. Dividi em duas vezes paguei as duas vezes e não recebi o produto. UMA VERGONHA! Estou indo no procon pois o baratheon não atende telefone. VERGONHA.,2016-11-27,2016-11-28 12:01:22
13eff5faa3978a8ce971ae19a9747862,cfdc6f2061897ed3b3f1a9ac3437c6f9,3,,"Preço muito bom, porém o prazo de entrega é muito extenso. ",2016-11-30,2016-12-02 12:19:04
b19afce57c3a86afbe3327b68de2a13f,f9b03f7a6e5788ffb6cb6b4cd0d01892,4,,Bom produto. Boa empresa: entregou no prazo combinado e sem problemas. Compraria novamente.,2016-11-17,2016-11-21 09:28:42
ad0b21f9e9968657a6cfa590ec78eb23,5fe46d14177744ae2180101ce19bb414,5,,Produto de excelente qualidade. Entrega rápida. ,2016-11-02,2016-11-02 21:12:20
41deaffcf6deae0e5bda248b70048469,3b2ca3293a7ce539ea2379d704fa37ce,5,,"O produto chegou no prazo e conforme,produto de ótima qualidade",2016-11-18,2016-11-21 11:01:11
c5075a206ee6306f4d08cf95670de225,34c718970b33419ed6d537a90366231b,1,,,2016-11-01,2016-11-16 14:54:08
b3f79b50cb871014e033dfd4c5d7952a,09dd83f72b2516179cd46b81121fad23,4,,"O Produto Chegou de acordo com a descrição e imagem , mas demorou muito Quase 2 Mês ",2016-11-29,2016-11-29 21:50:03
2631f3521b15aa29f26bb954d19e2d6f,90aea7c4e52538a18cb9bbfd16f09185,5,,"demorou um pouco a postagem, mais foi entregue dentro do prazo.",2016-11-18,2016-11-21 16:30:19
cf179e2948d6c43b0258fe110368d8e5,1612081119e8f23745698ad3367cc14b,1,,"Nunca comprem pela targaryen, comprei uma pelúcia e nunca chegou, anunciaram e não tinha o produto em estoque, uma vergonha. Incompetentes!!",2016-11-19,2016-11-21 03:41:03
534eb825c1ac66ec8fe5e7a7e0cc6e01,7fd4b0e047195ca197c3660772a8d8c0,1,,A loja me avisou quase no final do prazo que o produt comprado não estava disponível e não seria entregue.,2016-11-20,2016-11-30 17:23:18
845e2bc6ae8e8a91c1c84cf2aaee9880,711b9be9c346d9ecdb9d38a5e1e7e39b,1,,O controle está com problemas e fiz a devolução do mesmo e estou sem reposta a duas semanas ,2016-11-26,2016-11-28 13:43:00
141e625514063d7a6df6b1254f735c0c,59fa27082bb77c5dbd8a6568f3b34380,4,,"gostei do preço, e um produto com selo do Inmetro pra criança 1 á 4 anos. ",2016-11-02,2016-11-03 16:26:46
911489d0bc7092faa2e845b5300acde7,5cc475c7c03290048eb2e742cd64cb5e,1,,"Comprei um toner samsung, paguei em 04/10/2016 e até hoje não recebi.",2016-11-27,2016-11-29 21:57:20
4ebc298a393e45e9622da046dc3e43c7,0ec61157a488963fe217233f74c52760,4,,,2016-11-01,2016-11-07 15:02:44
f62a205db78c3eb12f2c94315e1a0dc6,f781dacd75aa73166785a35929546894,5,,otimo,2016-11-09,2016-11-10 15:57:56
921049da2de940d19c9948ea7eee6155,edb2a55c055efbb898171ec9fd840ab9,1,,"Usei o secador uma vez só , na segunda o fio da tomada pegou fogo.",2016-11-30,2016-12-06 11:18:25
6808a89093907ba64d560347e1bf94cc,c4b41c36dd589e901f6879f25a74ec1d,5,,,2016-11-10,2016-11-12 23:49:36
153ef790db4a65fb8acb9f66e7f32299,6b3ee7697a02619a0ace2b3f0aa46bde,1,,"comprei paguei o frete, e tive que buscar no correio, como posso esta satisfeito, e pior abri uma reclamação e estou até hoje esperando uma resposta do MarketPlace.",2016-11-26,2016-11-26 11:27:33
444d04d7ca0131b3b40619f81d0facd5,d207cc272675637bfed0062edffd0818,1,,"Boa tarde o produto veio correto, porem a entrega é pessima precisei buscar em outra cidade.
Acho absurdo se comprei pele internet e paguei o frete nao entendi porque nao entregar em minha residencia",2016-11-01,2016-11-02 16:52:00
fc99ee7ba987afb31151c127989ed8af,ab8e5f9b860cd703f5f647200c2c7b58,4,,"O produto é bom, atendeu às minhas expectativas, contudo o prazo de entrega deixa a desejar. Foram cerca de 25 dias após a compra. Dentro do prazo de 38 dias, achei demais a espera.",2016-11-01,2016-11-05 21:22:43
3dfd7987a8ae6f4106543b474587034c,cb2b577a4ebd84bf84ff3990084d490f,4,,,2016-11-01,2016-11-02 23:08:57
ffcf259643ebd47312c8a774e3392aec,c3d9e402b6a0fbe2a5f7fc5b41117c38,5,,,2016-11-08,2016-11-09 14:05:17
a450b65b40eef4bd63aed18e935770b6,7e2dddf174cc4d2768bf39c43ab2bd7a,1,,Meu produto veio com defeitoem uma das peças . Não tem como montar e não estou conseguindo a devolução.,2016-11-11,2016-11-12 09:59:18
92ed9bea12e43363333b56c9e331a9ae,05c7d88e9c05e1fa1428f1ff2dcc29da,5,,,2016-11-04,2016-11-04 13:27:16
71ef07e5f0edbfcbe1be6b43e6f6e712,ae8a60e4b03c5a4ba9ca0672c164b181,5,,"muito bom chegou antes do prazo, super recomento.",2016-11-04,2017-01-30 17:17:50
e65e7ca9a4a1853e3905866e02e7e702,555761ab2426364f42e9e018047df4e0,5,,,2016-11-01,2016-11-02 14:05:00
5772931f010034c3a18f55e6cde76a28,2d9e3c3c7f0f3ba8a8fa3db2f1211ceb,5,,"A princípio fiquei preocupado com o longo prazo de entrega em dias úteis, porém ele chegou um pouco antes.",2016-11-08,2016-11-11 19:13:58
fd6a7fcd3fb862a384c472e2470a46a3,60762802b48bb6d256d55b013d115013,5,,"excelente vendedor , recomendo ",2016-11-01,2016-11-04 11:19:28
2c9eac63112b72ae2dd2102b056bf942,e2eaf909eb6ba881117aa407992a5ffb,1,,sem comentario,2016-11-15,2016-11-16 16:43:47
aab1fb025099af36b2d7555747ff10bf,4421f094ff828b78aba6d18db005821d,5,,"Produto chegou antes do prazo, de boa qualidade, e essa é uma loja que eu recomendaria aos amigos. E tenho certeza que muitas outras compras virão, não só pelo bom atendimento, como pela facilidade.OK",2016-11-02,2016-11-08 11:35:53
54b8a270796ea170b5d7af617c61859c,9bd5312d12f48b04a460f702baff3d8c,1,,"O Pedido e pagamento foram efetuados dia 06/10/2016,com entrega em 26 dias,dia 09/11/2016(33 dias após a compra)recebo um Email cancelando por falta no estoque,Um absurdo vender e não ter para entrega",2016-11-18,2016-11-19 18:32:36
db848ccc3e7f893c8eb4a04a861a0ac4,ed8c7b1b3eb256c70ce0c74231e1da88,1,,o Escorredor nao e de INOX esta enferrujando ,2016-11-19,2017-04-27 21:52:21
7c550b9bf9cd966aaf4d713682fe63da,9315757eaf0e782619bed131508dbddb,1,,"O produto veio com as peças trocadas e não consegui montar. 
Quero providências !",2016-11-08,2016-11-15 19:55:20
815e1b04599377590d462178d524b69a,b2f92b2f7047cd8b35580d629d7b3bfb,1,,"Comprei uma Escova na cor DOURADA e mandaram na cor rosa, e ainda colocaram a caixa da escova dentro de outra caixa da Marca Laka toda rasgada, um descaso com o consumidor.",2016-11-18,2016-11-28 12:30:30
fc1254241df5c4bf3daf18a4dcc64d31,1dd1d53c1ea5df0ef093bf150807315f,4,,O produto foi entregue no prazo. Estou satisfeito com a entrega. ,2016-11-01,2016-11-05 19:59:17
d4923511144d2fb7fc83653505284e24,2276cb38c742033aac3f4a4d67b57ab3,5,,Indico.. chegou td certinho!,2016-11-01,2016-11-01 23:48:56
3081ca9987017fedd2f57e554aed8fd4,5f4c8250b9e6ee47971e0b19da4aa0f2,3,,Entregaram antes do prazo. Estou satisfeita com a loja.,2016-11-19,2016-11-20 08:20:51
a9815ff889a8e9c67023e892f642edf5,b7026ba7432929d99880463305b8ce98,1,,nunca fiz uma compra pra receber com tanta demora,2016-11-11,2016-11-14 18:00:30
46e746815b9560ce0b1df90666dca37e,62246c16a32a0866943f17d7b42db940,1,,"O frete é caro e ainda se quiser tem q buscar no correio.Muito ruim.Ainda quer elogios,odiei.",2016-11-01,2016-11-03 23:19:32
a87c19be40ccbb6551217e26332a1bbc,123e27a1a4d0b2481d8618ac3dff7d4e,1,,Fiquei extremamente desapontada. Comprei 2 bonecos pelo site e duas semanas depois a compra cancelada por falta do produto. Perdi a oportunidade de comprar em outra loja e o produto se esgotou.,2016-11-20,2016-11-20 11:35:00
179eb58d89cacb452762401af33c7a42,c549f0d88f33bfe43351b893f1fb55ac,1,,Depois de mais de 30 dias da compra efetuada recebo um e-mail informando que o produto que comprei não estava mais disponível. Simplesmente um descaso com o consumidor e um atendimento lamentável.,2016-11-18,2016-11-22 10:04:59
e1bc9e2f33c3fa1cb40845c285f0c02b,dd359d3c294458c6d642b2eea9212bf5,2,,"Já comprei várias vezes no site ""lannister"";mas
desta última vez,fiz uma compra de um TONER no
04.10.16 e só prometeram p/ 25.11.16 e ainda não
recebi o produto.",2016-11-27,2016-11-29 14:19:59
