review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
26cd23041b56b17585d0e6c720443693,dc18a044b56ed174037ca164cdf2e921,1,,Eu comprei o produto no mês de Outubro com a intenção de deixa lo instalado antes de eu viajar. Já viagei retornei e até hoje não recebi o produto. ,12/1/2016,12/1/2016 10:39
ca7077026f9092b0d08e03bd95d33f94,42c5091238dc63339c79f5f35f8a5a6b,1,,Envia p Ag.Correio não avisa e vence dt d retirada e pago frete? Ñ é área d risco Marica.Perdeu o cliente (1 pedido) .Após 30 dias avisam q não receberei a compra (2 pedido),12/4/2016,12/13/2016 8:15
38b7052e458c9d2f5f4e620a52df56ae,799dc0fd216e2a8e571a2684ddb6f940,1,,Não consegui obter informações sobre a entrega do produto,12/25/2016,12/31/2016 8:44
35fa5e7e3020710116f5ff6df38b2a59,1a47da1d66c70489c8e35fe2b5433ab7,5,,,12/9/2016,12/9/2016 11:25
d1dde8e5d73506c5e7ad18f271237dc3,ed90ba41c41da31da8e891ff43a584d1,5,,,12/1/2016,12/5/2016 11:52
eb5637aea3623f9186abce3d427148b8,1add1aa4c6e709fd74a4eb691a9fc6bc,3,,produto muito ruim não recomendo,12/9/2016,12/9/2016 11:59
9399c464901dcf9d6a40e6dde8ebdf59,770d331c84e5b214bd9dc70a10b829d0,1,,o produto é falso ridiculo!,12/1/2016,12/19/2016 20:08
3918306fc04f31c393a12070f6e66966,6e5fe7366a2e1bfbf3257dba0af1267f,1,,Somente recebi as duas cortinas que faltaram depois de abrir uma reckamacao junto ao Reclame Aqui. Nao indico e nao volto a comprar ,12/8/2016,12/8/2016 4:22
34dd203e003c764c0555194bb65fe72b,1ebeec1bb9ce388ee2e00d401058ca8b,5,,,12/7/2016,12/11/2016 13:22
ed704537b44a3586eede2c0edfc707a3,6335afd8e6b7eb0ebc8bb71ea0008f6f,4,,otimo,12/2/2016,12/5/2016 3:17
6a91e35dd43fa13587108e698937cef8,bfd31c6f76ff82a41e7beb05565aec4d,1,,Não sei quem foi a responsável pelo transtorno mas mendiguei atenção sobre esse pedido. Tentei cancelá-lo inúmeras vezes. Espero a fatura do mês que vem para saber se realmente o cancelaram.,12/16/2016,12/18/2016 7:41
7ea6dae07c44247687052c51a3e58cb9,2631dba338efbcea9c3ace77ce210c01,5,,,12/16/2016,12/19/2016 8:37
7e0c87e8ff306146ef6dc005938cd146,552e0a8dae101e32155120202f427b71,1,,Parceria péssima prazo para entrega com + de 2 meses acabei cancelando o produto felizmente me devolveram o produto.,12/14/2016,12/14/2016 15:30
73d5969cf1851ccdce3250fc24e857dc,aef214f769de82d355c5d2ab49e15891,5,,,12/4/2016,12/7/2016 13:18
5a4f0fe15c7a914e40cabe9a06d81513,e04f1da1f48bf2bbffcf57b9824f76e1,1,,Até agora não recebi o produto e já foi descontado 2 prestações no meu cartão estou esperando solução do stark para não tomar medidas mais drásticas.,12/1/2016,12/3/2016 11:24
3b850443ee703ff8381534dc0349847d,ed83f6065ae47112c8cfbd22e231b6d8,1,,Atendimento péssimo. Vendem um produto que não possuem. Jamais voltarei a comprar nesse site. Nenhuma estrela. Só foi uma porque fui obrigado a marcar para enviar a resposta. Zero p stark.,12/2/2016,12/6/2016 14:47
160850927a5f16f903dc83a05e0a5826,d3c8851a6651eeff2f73b0e011ac45d0,1,,,12/11/2016,12/13/2016 10:17
0a55a99c93ca3fa4119c5fed56081806,dd845e1cdb19f08d029a727adc9a5a77,1,,Ainda nao recebi o oculos,12/8/2016,12/8/2016 9:49
e146e108db2520d865889322dba96355,eb45ce36240dbf895bef98be0d1a85d3,1,,,12/11/2016,12/12/2016 17:10
c2207b69c65711a326924e522ae08f9e,6ef172eee30cfbfa01516ce2eb2ee68f,5,,,12/2/2016,3/2/2017 22:32
061418b58ab495c8cc9e7f4fa1b46110,5a7ae4ca802c14fdff19558a4fee8727,5,,Tive dificuldades de manusear o produto mas fui bem orientada pela assistência técnica da HP.,12/10/2016,12/10/2016 10:07
d10c67a24f4506d9aed50cb4cf9d7953,c4e980a1d822db426982878b3cfdda6e,1,,Jamais imaginei ter que esperar mais de 60 dias por um produto pagar por esse produto é o mesmo não chegar.,12/14/2016,12/14/2016 10:19
94f34833d5c8f291cf0dfecd1ebff791,620b0acb9258b51defbc51804c5298d5,1,,NÃO ENVIARAM O PRODUTO E NINGUÉM ME DEU JUSTIFICATIVA NEM PREVISÃO E NO SITE DO stark ESTAVA CONSTANDO COMO ENVIADO. HOUVE FALHA DO stark NISSO,12/9/2016,12/9/2016 14:18
0e78e53b34bbdb054bc13e8c1a4bfc77,dbbbc904081f8e928028432e2e3d7686,1,,Comprei o produto e depois de 45 dias a loja americana enviou e-mail dizendo: Devido a uma divergência no sistema de controle de estoque do parceiro  não será possível efetuar a entrega do produto,12/16/2016,12/16/2016 10:41
6a6d47eaea5802fde29dad23aca026b0,3c3ca08854ca922fe8e9cedfd6841c8a,1,,a empresa deixou disponível a venda como se tivesse em estoque depois de 25 dias me falaram que não tinha a camisa.,12/2/2016,8/9/2017 20:38
b399a4b417fc794a814ef957423bd67a,a68ce1686d536ca72bd2dadc4b8671e5,1,,Comprei o produto dia 06/10/2016 hj é 15/12/2016 SENDO QUE ERA 38 DIAS DE ENTREGA JÁ FAZEM MAIS DE 60 DIAS E NADA NÃO RECEBI O PRODUTO NÃO CONSIGO LIGAÇÃO PRAS AS lannister SÓ DA OCUPADO ,12/7/2016,12/15/2016 19:57
135e5d955a1420b964a8b9a5e6ddd881,063b573b88fc80e516aba87df524f809,1,,Não chego meu pedido,12/3/2016,12/4/2016 3:06
9566238008197f539da881e32ba160dc,1f66f9bfd244a5383aeb00a84ad12a66,1,,Não recebi nenhum respáudo da targaryen a cerca do produto apenas a stark me informou sobre o mesmo. Não sei como será a questão do meu cartão e o estorno do valor. ,12/10/2016,12/10/2016 15:04
7b6cf1c09041a79e596a1f1793790c13,f69ae31bce06a78d626762b53067c7e0,1,,Gostaria de receber meu produto,12/4/2016,12/6/2016 16:45
ffb4dabe331c9305796df591c5c3d04c,c98b0fbac2717f072d5089e8af088304,5,,Já sou cliente do stark há vários anos e por esta razão tenho o cartão stark e sou atendida com presteza e correção inclusive no cuidado com a embalagem. Super recomendo.,12/2/2016,12/2/2016 9:45
50c851bd79dc0b19f3d9c523ca747df8,54bb06e1ca86bd99ee2a8d6288bf4ede,1,,Produto não entregue demoraram mais de um mês para me comunicar que não havia mais em estoque e que fariam o estorno no cartão de crédito. Frete muito caro.,12/14/2016,12/16/2016 9:34
022b209ce091ff053289d95aa42735ce,59f26737bbeea8142a7e982cfce13e7a,5,,Excelente eficácia na venda. O produto chegou em segurança bem protegido e muito antes do prazo de entrega.,12/16/2016,12/16/2016 11:07
f640f6b13aa48409963e67e2f5381e7c,02a0eb7c22b0616c767a45954a2a28f6,5,,,12/14/2016,12/14/2016 3:46
